Longitude,Latitude
-77.21192557,38.99298306
-77.02798811,38.99339379
-77.02667333,38.99341888
-77.03233957,38.99362032
-76.99107835,38.99378116
-77.02446204,38.99538517
-76.99192218,38.9967603
-77.03983252,38.99928922
-77.03983252,38.99928922
-77.05002525,39.00021525
-76.99664375,39.00109998
-76.99576033,39.00249982
-77.11240235,39.00351516
-76.97896798,39.01145423
-77.0330565,39.01612799
-77.04352552,39.01795023
-77.20805486,39.02027813
-77.01277632,39.02039223
-77.14664246,39.02197521
-76.97749199,39.02232283
-77.14899534,39.02502585
-77.07244387,39.02698552
-77.10416972,39.02888246
-77.18005608,39.03141652
-77.01614697,39.03546326
-76.9949881,39.03843036
-76.99051653,39.03982997
-76.98624564,39.04120804
-77.06034889,39.04262684
-76.98321697,39.04550148
-77.05895556,39.04787195
-77.08762107,39.04844176
-77.07077352,39.04953558
-76.95083986,39.05255804
-76.95317842,39.05269731
-77.08265862,39.05617996
-77.08837128,39.05637778
-77.04889229,39.05856627
-77.08735889,39.0586607
-77.04780172,39.05907475
-77.09231802,39.05912637
-76.93875285,39.06380842
-77.03709239,39.06404323
-77.09552155,39.06899186
-76.99389779,39.06955716
-76.98274207,39.0710369
-77.00245712,39.07417475
-77.07083734,39.07754475
-77.07191964,39.07832734
-77.16753771,39.07843495
-77.08079191,39.07890735
-76.94462979,39.0820036
-77.13509995,39.08317452
-77.1499773,39.08409294
-77.11914671,39.0843341
-77.07984938,39.08550599
-77.15196931,39.0857024
-77.15294234,39.08586382
-77.05045917,39.09045558
-77.15102783,39.09571606
-77.06574888,39.095725
-77.07790984,39.09847616
-77.22516837,39.09999503
-77.18876227,39.10478329
-77.17114289,39.10900264
-76.9229757,39.10913166
-77.18654798,39.11326965
-77.18135791,39.12746525
-76.96174319,39.12829033
-77.20828675,39.1286367
-77.20828675,39.1286367
-77.14209855,39.12886332
-77.22709889,39.130142
-77.20486222,39.13233853
-77.19637739,39.14185152
-77.18612097,39.14491899
-77.19525638,39.14534377
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.17460467,39.15086953
-77.19841338,39.15246141
-77.19238256,39.1525918
-77.21197909,39.15262855
-77.20114092,39.1549495
-77.26909595,39.15979076
-77.28093469,39.16675328
-77.21000504,39.16832932
-77.20844332,39.17235208
-77.27995136,39.17593454
-77.1527271,39.18005642
-77.27872856,39.18191562
-77.2652249,39.18213243
-77.2863912,39.1833302
-77.15726163,39.18505518
-77.18066361,39.1880128
-77.23824488,39.19591275
-77.27573492,39.19624177
-77.24491824,39.19841751
-77.26306203,39.22071677
-77.10579874,38.9489481
-77.08576633,38.96085306
-77.08576633,38.96085306
-77.13304494,38.96104046
-77.0689047,38.9812905
-77.0689047,38.9812905
-77.0744807,38.9852003
-77.0744807,38.9852003
-77.02842933,38.98598227
-77.09474086,38.98677272
-77.02393991,38.98975932
-77.02396511,38.99025723
-77.02780961,38.99156644
-77.02661141,38.9916456
-77.02798811,38.99339379
-77.03233957,38.99362032
-77.03157952,38.99393828
-77.02916275,38.99543874
-77.03183015,38.99742683
-77.00356655,38.99824634
-77.00098386,38.9984371
-76.99537268,38.99959218
-76.99528089,38.99965966
-77.13831174,39.00149611
-76.99794343,39.00936855
-77.04086797,39.01034933
-77.11861992,39.01478988
-77.09551183,39.01479926
-77.0330565,39.01612799
-76.98084555,39.01646261
-77.04407433,39.01949174
-77.14664246,39.02197521
-77.14664246,39.02197521
-77.13491224,39.02208457
-77.07026773,39.02227449
-77.02509128,39.0241066
-77.03939599,39.02620428
-77.07674262,39.02639209
-77.0117591,39.02647405
-77.14554433,39.02676873
-77.01518938,39.0290106
-77.0140896,39.02903954
-77.048378,39.03199348
-76.99732343,39.03247286
-77.07353173,39.035617
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.1761782,39.03767367
-77.04848951,39.03807944
-77.05233935,39.03845286
-77.05089204,39.03870312
-76.99051653,39.03982997
-76.99051653,39.03982997
-77.08255137,39.04115064
-76.98504072,39.04130416
-76.99867029,39.04131878
-77.05205224,39.04313668
-77.17173223,39.04379044
-76.98325524,39.04575806
-77.11429193,39.04950569
-77.07483215,39.05164392
-77.11666842,39.05315153
-77.06097229,39.05351812
-77.11825714,39.05508065
-76.97127748,39.05613257
-77.11810371,39.05773407
-77.11900378,39.05874327
-77.12141108,39.05882684
-77.07159196,39.05933747
-77.05115301,39.06022455
-77.07347653,39.06213967
-77.00040369,39.06571041
-77.18112552,39.06655938
-76.96907848,39.06804143
-77.0360345,39.06846864
-77.1115307,39.06860161
-77.1049017,39.06923353
-77.11876092,39.07301701
-77.1290071,39.07318435
-76.96360648,39.07468437
-77.11723203,39.07549344
-77.10224738,39.07584805
-76.94251283,39.07725992
-77.13695876,39.07739936
-77.14387201,39.07741081
-76.93767072,39.07879134
-77.14472073,39.07943008
-77.00120591,39.08049463
-77.14898958,39.08351755
-77.15295707,39.08418375
-77.14819686,39.08516274
-77.15217253,39.09000611
-77.05045917,39.09045558
-77.10842175,39.09093075
-77.12281802,39.09297769
-77.14743433,39.09363003
-77.19942612,39.09664939
-77.24090174,39.09670406
-77.2345014,39.0967711
-77.02315496,39.0975664
-77.19239303,39.09939421
-77.2003057,39.10181932
-76.9229757,39.10913166
-77.23528052,39.11178148
-77.20563319,39.11434879
-77.15698548,39.11477341
-77.16851069,39.11525922
-77.16628507,39.11566466
-77.189795,39.11756714
-77.16376431,39.11795984
-77.1675827,39.12886713
-77.16973775,39.13148278
-77.08694612,39.13730126
-77.21252244,39.14051575
-77.18436633,39.14315101
-77.08008347,39.14405986
-77.23292493,39.14766829
-77.17663155,39.15285729
-77.05696073,39.15422682
-77.19674675,39.15425719
-77.20973081,39.15474655
-77.2071956,39.15972713
-77.2051375,39.16183164
-77.2711906,39.16365116
-77.15381376,39.1668131
-77.25809135,39.16685178
-77.19087563,39.17084873
-77.26275532,39.17120869
-77.28371421,39.17342437
-77.24098726,39.17527874
-77.27119347,39.17755113
-77.27344204,39.17971943
-77.26849811,39.1802436
-77.26849811,39.1802436
-77.26849811,39.1802436
-77.21381771,39.18343478
-77.24600972,39.18414517
-77.40542437,39.18553215
-77.27892435,39.18561534
-77.26067283,39.18732979
-77.18671931,39.18777439
-77.27589171,39.19103527
-77.39064458,39.20290935
-77.25767078,39.20328004
-77.10765131,39.23017775
-77.20846045,39.27913978
-77.13046895,38.96309312
-77.22275479,38.98645564
-77.09474086,38.98677272
-77.09474086,38.98677272
-77.14221659,38.98914804
-77.02401665,38.99021584
-77.02780961,38.99156644
-77.00025912,38.99289068
-77.10756275,38.9929028
-77.02414221,38.99304842
-77.02916275,38.99543874
-77.03631204,38.9961616
-76.99725571,38.99771438
-76.98985716,39.00044181
-77.0727827,39.00044523
-77.07173161,39.00372523
-76.99345327,39.00729835
-77.11861992,39.01478988
-77.00017394,39.01508387
-77.14620818,39.01545101
-77.05264703,39.01576904
-77.0330565,39.01612799
-77.2089363,39.01808458
-77.14664246,39.02197521
-77.12532141,39.02489476
-77.1529247,39.0261668
-77.12768241,39.02679178
-77.14977318,39.02754411
-77.09821837,39.02829795
-76.9832136,39.02871626
-77.06676557,39.02931677
-77.14220393,39.03320857
-77.04915948,39.03425601
-77.04988426,39.03622162
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-76.98973986,39.03778413
-76.9949881,39.03843036
-77.05089204,39.03870312
-77.05546538,39.04000343
-77.07492747,39.0458432
-76.95435288,39.05622307
-77.07114495,39.05833343
-77.12141108,39.05882684
-76.98867003,39.05968755
-77.09202448,39.06156087
-76.96472154,39.06314936
-77.12498724,39.07148443
-77.11571472,39.07354863
-76.97991423,39.07435479
-77.09010233,39.07891581
-76.94728378,39.08213838
-77.20628447,39.08247923
-77.14895955,39.08282517
-77.03478132,39.08325225
-77.07784302,39.08388099
-77.07784302,39.08388099
-77.16760867,39.08562501
-77.07905045,39.08625373
-77.0632946,39.08771471
-77.07983174,39.08868568
-77.06674034,39.08997477
-77.07569003,39.09369094
-77.21943,39.09533806
-76.93346992,39.09539718
-77.32733247,39.09741474
-76.93465928,39.09870068
-77.05532571,39.10092784
-77.05174675,39.10099504
-76.98303444,39.10657689
-76.97751651,39.10742869
-77.09782299,39.10820132
-76.9723142,39.1108703
-77.23528052,39.11178148
-77.20571926,39.11432703
-77.20168803,39.11461027
-77.189795,39.11756714
-77.24293058,39.12545082
-77.19433861,39.12828987
-77.23860778,39.13357561
-77.15822825,39.13965532
-77.18039997,39.14281356
-77.18442461,39.14314537
-77.21655711,39.14437742
-77.181508,39.14471113
-77.18155026,39.14477287
-77.22834655,39.14605875
-77.20405895,39.15067674
-77.17071605,39.15085908
-77.19297607,39.15428016
-77.21817165,39.15787429
-77.20210478,39.16018125
-77.17032611,39.16106467
-77.24872555,39.16177657
-77.09744734,39.16194827
-77.25765134,39.16434264
-77.28081275,39.16674642
-77.263533,39.16707638
-77.263533,39.16707638
-77.25361612,39.17001808
-77.28648213,39.17096858
-77.24576855,39.17373254
-77.26171377,39.1779935
-77.26734863,39.17883254
-77.26176387,39.17887768
-77.28443167,39.1800123
-77.26849811,39.1802436
-77.26849811,39.1802436
-77.26359052,39.18298451
-77.24579918,39.18441889
-77.26561867,39.18552751
-77.26788414,39.18962185
-77.22034127,39.18989544
-77.25720046,39.20237001
-77.13762169,39.20469906
-77.20785005,39.25699545
-77.16604125,39.27783666
-77.20729563,39.28755957
-77.12223196,38.94474831
-77.12015828,38.94864435
-77.11785189,38.95569536
-77.16373934,38.97497792
-77.11822727,38.977708
-77.09842176,38.98089068
-77.02670816,38.98656788
-77.02959872,38.98696707
-77.02794118,38.9889085
-77.02661141,38.9916456
-76.99273107,38.99303479
-76.99022225,38.9940298
-77.02979931,38.99754832
-77.01189804,39.00402168
-77.01992742,39.00640137
-77.11829497,39.00724279
-77.10118948,39.01432915
-77.03970225,39.01469911
-77.01802835,39.01988901
-77.01086331,39.02129744
-77.15227656,39.02637742
-77.05061242,39.02956373
-77.04774606,39.03010792
-77.02371794,39.03347847
-77.02371794,39.03347847
-77.05163598,39.03738588
-76.99444307,39.03792976
-77.05233935,39.03845286
-76.99064597,39.03982783
-76.99051653,39.03982997
-77.05274147,39.040076
-77.04788819,39.04336279
-76.98502907,39.04551401
-77.17999282,39.04614319
-76.96825989,39.05347811
-77.0986973,39.05517726
-77.10912328,39.05611128
-77.20102474,39.05730513
-76.97354276,39.05895677
-77.06918817,39.06338268
-77.08797243,39.06471214
-77.00040369,39.06571041
-76.96907848,39.06804143
-76.94718736,39.07102471
-77.00270037,39.07324554
-77.06906292,39.07458776
-77.09444511,39.07464292
-77.11550457,39.07496447
-76.92949349,39.07690834
-77.07083734,39.07754475
-77.08079191,39.07890735
-77.08079191,39.07890735
-76.94728378,39.08213838
-76.94832036,39.08305001
-77.14898958,39.08351755
-77.07764908,39.08380963
-76.99986445,39.08490265
-77.16760867,39.08562501
-77.16760867,39.08562501
-77.16759638,39.08808412
-77.17723729,39.08841987
-76.9396452,39.09000405
-77.13614397,39.09017302
-77.28148692,39.09212519
-77.14253067,39.0922945
-77.19942612,39.09664939
-76.92481524,39.10192908
-77.20715924,39.10296673
-77.14461713,39.10556088
-77.23528052,39.11178148
-77.15988328,39.11436696
-77.04515068,39.11442687
-77.16628507,39.11566466
-77.25003453,39.11701353
-77.17485916,39.12537211
-77.19059099,39.12606843
-77.20828675,39.1286367
-77.1675827,39.12886713
-77.11845712,39.12946407
-77.20733311,39.12990813
-77.19287585,39.1366737
-77.21252244,39.14051575
-77.22448901,39.14181183
-77.18442461,39.14314537
-77.19125378,39.1431802
-77.181508,39.14471113
-77.18487359,39.14649079
-77.21818299,39.14794796
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.17460467,39.15086953
-77.06222702,39.1518981
-77.19238256,39.1525918
-77.19674675,39.15425719
-77.27863608,39.15674834
-77.27639508,39.15990261
-77.26293479,39.16176371
-77.26293479,39.16176371
-77.26742058,39.16206018
-77.17396437,39.16489572
-77.28033752,39.16621293
-77.28520419,39.16868312
-77.20890791,39.17067993
-77.20398587,39.17086015
-77.20219228,39.17420317
-77.07288237,39.17427585
-77.23852569,39.17791113
-77.26734863,39.17883254
-77.18547538,39.18017216
-77.26849811,39.1802436
-77.19305169,39.18240897
-77.26359052,39.18298451
-77.26176488,39.18403195
-77.26592378,39.18592197
-77.19789141,39.18741311
-77.22904864,39.18962575
-77.24491824,39.19841751
-77.25610072,39.19849712
-77.23501869,39.2282274
-77.28810464,39.22987407
-77.1923378,39.24636515
-77.29615122,39.24767098
-77.16388959,39.25832173
-77.2565946,39.26405203
-77.20193467,39.28365964
-77.10084873,38.9828908
-77.06738401,38.98294737
-77.0266433,38.98533958
-77.09878821,38.98749002
-77.03223068,38.9890134
-77.12311908,38.98960044
-77.09675696,38.99132394
-77.02661141,38.9916456
-77.02661141,38.9916456
-77.11820967,38.99293189
-77.02414221,38.99304842
-77.02813565,38.99608121
-76.99185262,38.99727618
-77.05106344,39.00447086
-77.15203995,39.00520933
-77.22040646,39.00921916
-77.01254984,39.01074456
-77.1168839,39.01690663
-77.05848509,39.01920585
-76.9766814,39.0204213
-77.14664246,39.02197521
-77.14664246,39.02197521
-77.14664246,39.02197521
-76.97749199,39.02232283
-77.1235256,39.02246257
-77.10717955,39.02316858
-77.13059484,39.02322146
-77.04554529,39.02363432
-77.14977318,39.02754411
-77.07981882,39.03191092
-77.13111576,39.03279045
-77.01675233,39.03282735
-77.02371794,39.03347847
-77.05163598,39.03738588
-77.09080717,39.03758708
-77.05233935,39.03845286
-77.07642377,39.03870087
-77.05546538,39.04000343
-77.05550434,39.04006364
-76.98794782,39.04088812
-77.11947964,39.04116883
-77.1146062,39.04497267
-77.09199146,39.04643711
-77.10210032,39.04891767
-77.10811702,39.04901723
-77.04603907,39.05073373
-77.11666842,39.05315153
-76.97476765,39.05344677
-77.07835513,39.05367124
-76.95732445,39.05560353
-77.08265862,39.05617996
-76.95117727,39.05694407
-76.95117727,39.05694407
-77.12652253,39.05848904
-77.12178923,39.05929825
-77.06213104,39.05933395
-77.12263894,39.06026145
-77.04410711,39.06111533
-77.0580622,39.06258252
-77.0723664,39.06354895
-77.00040369,39.06571041
-77.08438199,39.06574576
-76.95052721,39.07105563
-77.08182855,39.07571742
-77.00195743,39.07579763
-76.98913638,39.07633801
-77.09010233,39.07891581
-77.08722994,39.07916582
-77.07784302,39.08388099
-77.1548693,39.08417038
-76.94040833,39.08547517
-76.94040833,39.08547517
-77.16760867,39.08562501
-77.07392189,39.08686653
-76.94936828,39.08774745
-77.0691122,39.08999067
-77.13997162,39.09140129
-77.13430442,39.09269186
-77.12281802,39.09297769
-77.12281802,39.09297769
-76.99078504,39.09304847
-77.07314144,39.09310129
-77.18955431,39.09326254
-77.24295802,39.0934069
-77.17716794,39.10192449
-76.93829581,39.10530272
-76.93829581,39.10530272
-76.97291058,39.10635014
-77.15851489,39.10667598
-77.14811,39.10793814
-77.23528052,39.11178148
-77.23528052,39.11178148
-77.21413743,39.111852
-77.29857378,39.11635376
-77.1745281,39.12971488
-77.20398143,39.13037787
-77.22313303,39.13625685
-77.22854414,39.14070833
-77.22098082,39.14266332
-77.20165015,39.14399238
-77.20165015,39.14399238
-77.20378185,39.14573436
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.29624199,39.15236962
-77.19841338,39.15246141
-77.15573965,39.15288786
-77.06695563,39.15326743
-77.16384304,39.15470165
-77.20114092,39.1549495
-77.21355902,39.15779161
-77.05071271,39.1640337
-77.18523869,39.16982558
-77.26275532,39.17120869
-77.20844332,39.17235208
-77.28597054,39.17684394
-77.23852438,39.18117091
-77.23836605,39.1813695
-77.23449515,39.18317609
-77.21381771,39.18343478
-77.24286016,39.19459716
-77.23872742,39.20114818
-77.26477722,39.22544204
-77.19201286,39.25072282
-77.11889542,38.93900223
-77.09006129,38.95858288
-77.12815214,38.95882305
-77.10362329,38.96472132
-77.09877422,38.97799807
-77.09874186,38.97803754
-77.09848983,38.98085016
-77.0266433,38.98533958
-77.02492887,38.98689134
-77.08918333,38.98881828
-77.14221659,38.98914804
-77.09812205,38.98936265
-77.09569437,38.99125585
-77.02661141,38.9916456
-77.02661141,38.9916456
-77.21192557,38.99298306
-77.01161182,38.99382947
-76.99113303,38.99383294
-77.02446204,38.99538517
-77.03631204,38.9961616
-77.10903355,38.99657927
-77.10903355,38.99657927
-77.10903355,38.99657927
-77.0019618,38.99674791
-77.00650293,38.99708349
-76.99372617,38.99725417
-76.99185262,38.99727618
-77.00107423,38.9984957
-77.01622526,38.99899649
-76.99576033,39.00249982
-77.0369768,39.00422649
-77.12991415,39.00876668
-77.04369651,39.01173468
-77.12908694,39.01798976
-77.01369915,39.02007105
-77.14664246,39.02197521
-77.14664246,39.02197521
-77.14664246,39.02197521
-77.14664246,39.02197521
-77.01928331,39.02497874
-76.98562558,39.02939364
-77.06963887,39.02963017
-77.00603453,39.03005851
-77.16144235,39.03112777
-77.03734199,39.03619618
-77.04837359,39.03653824
-77.05163598,39.03738588
-76.9949881,39.03843036
-76.99064597,39.03982783
-76.98794782,39.04088812
-77.10277179,39.04696819
-77.11719878,39.04895191
-76.99293275,39.05416624
-76.99114734,39.05449173
-77.07430893,39.05480103
-77.08677346,39.05526429
-76.9684642,39.05787292
-77.05002379,39.05806645
-77.1302188,39.05831019
-77.04889229,39.05856627
-77.10505055,39.0587736
-77.0690333,39.05914022
-76.99248078,39.06171607
-77.05718321,39.06330059
-77.04671892,39.06744447
-77.1541227,39.06951989
-77.12271701,39.07008916
-76.98274207,39.0710369
-76.95416093,39.07336178
-77.21559725,39.07417608
-77.11723203,39.07549344
-77.11173524,39.07664
-77.13724473,39.07878094
-77.06821379,39.0791635
-76.94519314,39.07941412
-76.94632357,39.08105559
-76.94728378,39.08213838
-77.14895955,39.08282517
-76.93466047,39.08384932
-77.07784302,39.08388099
-77.11829958,39.08477213
-77.14819686,39.08516274
-77.15196931,39.0857024
-77.04352878,39.08746287
-77.06917221,39.09003884
-77.00212351,39.09043916
-77.22972468,39.09072627
-77.00131769,39.09103885
-77.15941139,39.09267578
-77.03769195,39.09282394
-77.06212393,39.09359188
-77.20622844,39.09689609
-76.93465928,39.09870068
-77.19239303,39.09939421
-77.2003057,39.10181932
-77.2003057,39.10181932
-77.22401157,39.10326077
-77.15636258,39.10397854
-77.06931296,39.1057846
-77.18690403,39.10656342
-77.14811,39.10793814
-76.9229757,39.10913166
-77.21434537,39.11124923
-77.21584506,39.11508794
-77.20080121,39.11741016
-77.189795,39.11756714
-77.21655551,39.11772005
-77.03408186,39.12058036
-77.18144275,39.12664883
-77.20733311,39.12990813
-77.23042623,39.13448932
-77.20556425,39.13478318
-77.35194785,39.13501299
-77.11949851,39.14010758
-77.17448897,39.14100333
-77.2209081,39.14258808
-77.22380116,39.14363038
-77.22384237,39.14371683
-77.20165015,39.14399238
-77.20378185,39.14573436
-77.27460667,39.14617169
-77.23292493,39.14766829
-77.09028405,39.14831585
-77.16185379,39.15145371
-77.19841338,39.15246141
-77.21217654,39.15266205
-77.19674675,39.15425719
-77.16384304,39.15470165
-77.16642683,39.1597199
-77.22488751,39.16238763
-77.22488751,39.16238763
-77.20054719,39.16254504
-77.24875734,39.16440314
-77.25294563,39.16454528
-77.23305922,39.17329815
-77.09976758,39.17887509
-77.27077505,39.18291649
-77.25479315,39.18436458
-77.2756941,39.18477081
